ConsolAcctID2,SALES,ConsolAcctName,LocAcctAddr2,ConsolAcctCity,ConsolAcctState,ConsolAcctPostalCode,ConsolAcctFilingFreq,ConsolAcctID,SiteCode,LocationAccountType,LocAcctName,Address,LocAcctCity,LocAcctState,LocAcctPostalCode,LocationLiquor,JurisdictionCode,CityLimit,LocationOpen,LocationClose,NaicsCode,Textbox64,Textbox67,Latitude,Longitude,geometry,index_right,Representative,Description,Revenue
MOID: 26046601,SALES,CALEB A POWELL ,"2210 OAKWOOD DR APT A
",COLUMBIA,MO,65201-6117,ANNUAL,MOID: 26046601,1,SALES LOCATION,CALEB POWELL ARTIST,2210 OAKWOOD DR APT A,COLUMBIA,MO,65201-6117,No,15670-019-000-0000,Yes,1/1/2020,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.940815,-92.3059208,POINT (-92.3059208 38.940815),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,53.95662209
MOID: 26050358,SALES,KILEY ANN PHOTOGRAPHY LLC,1270 CINNAMON HILL LN ,COLUMBIA,MO,65201-8094,ANNUAL,MOID: 26050358,2,SALES LOCATION,1270 CINNAMON HILL LANE,1270 CINNAMON HILL LN APT 208,COLUMBIA,MO,65201-8094,No,15670-019-000-0000,Yes,1/1/2023,,,"20,222","30,500",38.9362473,-92.2933537,POINT (-92.2933537 38.9362473),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,78.54419447
MOID: 26070383,SALES,WAVES CIDER COMPANY LLC,"PO BOX 1012
",COLUMBIA,MO,65205-1012,MONTHLY,MOID: 26070383,1,SALES LOCATION,WAVES CIDER COMPANY LLC,604 NEBRASKA AVE,COLUMBIA,MO,65201-3929,Yes,15670-019-015-0000,Yes,5/1/2020,3/31/2036,,"20,222","30,500",38.965626,-92.329797,POINT (-92.329797 38.965626),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,7.433290666
MOID: 26072297,SALES,TRIMIA J DAVIS ,"3611 WOODS EDGE RD
",COLUMBIA,MO,65203-6606,QUARTERLY,MOID: 26072297,2,SALES LOCATION,JADIS FIBER CREATION,3611 WOODS EDGE RD,COLUMBIA,MO,65203,No,15670-019-000-0000,Yes,1/1/2023,,448150 - CLOTHING ACCESSORIES STORES,"20,222","30,500",38.914403,-92.3765165,POINT (-92.3765165 38.914403),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,76.46207721
MOID: 26073153,SALES,MATTHEW L ARTHUR ,"608 WEST BLVD S
",COLUMBIA,MO,65203-2757,ANNUAL,MOID: 26073153,1,SALES LOCATION,BLH FARM,608 WEST BLVD S,COLUMBIA,MO,65203-2757,No,15670-019-000-0000,Yes,3/1/2020,,111422 - FLORICULTURE PRODUCTION,"20,222","30,500",38.9459055,-92.3526757,POINT (-92.3526757 38.9459055),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,14.59542225
MOID: 26074478,SALES,CAMP GALAXY LLC,"3201 KOHLER CIR
",COLUMBIA,MO,65203-0823,ANNUAL,MOID: 26074478,1,SALES LOCATION,CAMP GALAXY,3201 KOHLER CIR,COLUMBIA,MO,65203-0823,No,15670-019-000-0000,Yes,1/1/2020,,452319 - ALL OTHER GENERAL MERCHANDISE STORES,"20,222","30,500",38.9366498,-92.3845825,POINT (-92.3845825 38.9366498),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,86.82936121
MOID: 25429248,SALES,GARDEN & GREEN LLC,"4008 GALLANT FOX DR
",COLUMBIA,MO,65202-4503,ANNUAL,MOID: 25429248,1,SALES LOCATION,GARDEN & GREEN LLC,4008 GALLANT FOX DR,COLUMBIA,MO,65202-4503,No,15670-019-000-0000,Yes,12/1/2019,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.9911137,-92.3130968,POINT (-92.3130968 38.9911137),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,32.11069806
MOID: 26078694,SALES,BE BETTER PERFORM BETTER CONSULTING  LLC,"PO BOX 30799
",COLUMBIA,MO,65205-3799,ANNUAL,MOID: 26078694,1,SALES LOCATION,BE BETTER PERFORM BETTER CONSULTING,PO BOX 30799,COLUMBIA,MO,65205-3799,No,15670-019-000-0000,Yes,4/1/2020,,,"20,222","30,500",38.9659893,-92.374934,POINT (-92.374934 38.9659893),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,59.18765863
MOID: 26080061,SALES,MOMENTUM MARKETING AND MEDIA  LLC,"4907 RAINBOW TROUT DR
",COLUMBIA,MO,65203-6467,QUARTERLY,MOID: 26080061,1,SALES LOCATION,573TEES.COM,910 ALLEY A,COLUMBIA,MO,65201,No,15670-019-000-0000,Yes,1/1/2020,,448190 - OTHER CLOTHING STORES,"20,222","30,500",38.9509201,-92.3269669,POINT (-92.3269669 38.9509201),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,92.49551819
MOID: 26106892,SALES,CBROWNDUCK LLC,"4001 FALL RIDGE DR
",COLUMBIA,MO,65203-6630,ANNUAL,MOID: 26106892,1,SALES LOCATION,BULK OUTDOORS,4001 FALL RIDGE DR,COLUMBIA,MO,65203-6630,No,15670-019-000-0000,Yes,4/6/2020,,,"20,222","30,500",38.9096388,-92.3814301,POINT (-92.3814301 38.9096388),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,98.76346182
MOID: 25768450,SALES,BUSINESS TIMES HOLDINGS LLC,"404 PORTLAND ST
",COLUMBIA,MO,65201-6563,QUARTERLY,MOID: 25768450,1,SALES LOCATION,BUSINESS TIMES HOLDINGS LLC,300 SAINT JAMES ST STE 103,COLUMBIA,MO,65201-5159,No,15670-019-000-0000,Yes,5/8/2019,,,"20,222","30,500",38.9545645,-92.3236017,POINT (-92.3236017 38.9545645),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,82.51967403
MOID: 26117461,SALES,VESTA TECHNOLOGIES  LLC,"2208 CONCORDIA DR
",COLUMBIA,MO,65203-1310,ANNUAL,MOID: 26117461,1,SALES LOCATION,VESTA TECHNOLOGIES  LLC,1601 S PROVIDENCE RD,COLUMBIA,MO,65203,No,15670-019-000-0000,Yes,5/15/2020,,,"20,222","30,500",38.9314617,-92.3390736,POINT (-92.3390736 38.9314617),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,7.414441714
MOID: 26117941,SALES,NEW CHINA STAR 168 LLC,"3301 W BROADWAY BUSINESS PARK CT STE D
",COLUMBIA,MO,65203-0106,MONTHLY,MOID: 26117941,1,SALES LOCATION,NEW CHINA STAR 168 LLC,3301 W BROADWAY BUSINESS PARK CT STE D,COLUMBIA,MO,65203-0106,No,15670-019-000-0000,Yes,4/20/2020,,,"20,222","30,500",38.954751,-92.3862508,POINT (-92.3862508 38.954751),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,41.82305855
MOID: 26118131,SALES,COMOPUTERS LLC,"1000 N COLLEGE AVE STE B
",COLUMBIA,MO,65201-4773,QUARTERLY,MOID: 26118131,3,DOMESTIC UTILITIES LOCATION,COMOPUTERS LLC,"1000 N COLLEGE AVE STE B
DOMESTIC UTILITIES",COLUMBIA,MO,65201-4773,No,15670-019-000-3200,Yes,5/1/2020,,,"20,222","30,500",38.9614872,-92.3208889,POINT (-92.3208889 38.9614872),5,Roy Lovelady,Roy Lovelady,22.10067221
MOID: 26118131,SALES,COMOPUTERS LLC,"1000 N COLLEGE AVE STE B
",COLUMBIA,MO,65201-4773,QUARTERLY,MOID: 26118131,1,SALES LOCATION,COMOPUTERS,1000 N COLLEGE AVE STE B,COLUMBIA,MO,65201-4773,No,15670-019-000-0000,Yes,5/1/2020,,,"20,222","30,500",38.9614872,-92.3208889,POINT (-92.3208889 38.9614872),5,Roy Lovelady,Roy Lovelady,58.29636508
MOID: 26124491,SALES,BEAUTY ALIGNMENT ESTHETICS STUDIO LLC,"2420 HARBOR PARK DR
",COLUMBIA,MO,65201-3331,ANNUAL,MOID: 26124491,1,SALES LOCATION,BEAUTY ALIGNMENT ESTHETICS STUDIO LLC,2420 HARBOR PARK DR,COLUMBIA,MO,65201-3331,No,15670-019-000-0000,Yes,6/1/2020,,,"20,222","30,500",38.911016,-92.3027378,POINT (-92.3027378 38.911016),4,Betsy Peters,Betsy Peters    <br>       <br>   FID   5    <br>   Id   6    <br>   Ward   Sixth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Betsy Peters    <br>   Shape_STAr   380453832.367    <br>   Shape_STLe   203999.244149,80.19532061
MOID: 26137135,SALES,FLOUR POWER BY TRISH LLC,"4905 W GEORGETOWN DR
",COLUMBIA,MO,65203-0464,QUARTERLY,MOID: 26137135,2,SALES LOCATION,TS SWEETS,14 E BUSINESS LOOP 70,COLUMBIA,MO,65203-3938,No,15670-019-015-0000,Yes,3/1/2023,3/31/2036,,"20,222","30,500",38.9611853,-92.2957674,POINT (-92.2957674 38.9611853),5,Roy Lovelady,Roy Lovelady,72.09231781
MOID: 26137356,SALES,PHO QUAN VIET CUISINE LLC,"4004 TROPICAL LN
",COLUMBIA,MO,65202-6207,MONTHLY,MOID: 26137356,1,SALES LOCATION,PHO QUAN VIET CUISINE,1301 VANDIVER DR STE J,COLUMBIA,MO,65202-3916,No,15670-019-000-0000,Yes,5/15/2020,,,"20,222","30,500",38.971874,-92.320828,POINT (-92.320828 38.971874),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,67.70272
MOID: 26137356,SALES,PHO QUAN VIET CUISINE LLC,"4004 TROPICAL LN
",COLUMBIA,MO,65202-6207,MONTHLY,MOID: 26137356,2,SALES LOCATION,PHO QUAN VIET CUISINE,2016 PARIS RD,COLUMBIA,MO,65202-2307,No,15670-019-000-0000,Yes,3/15/2024,,,"20,222","30,500",38.9676201,-92.3072714,POINT (-92.3072714 38.9676201),5,Roy Lovelady,Roy Lovelady,18.32753841
MOID: 26148030,SALES,GLAMEWOOD LLC,"3809 BARRINGTON DR
",COLUMBIA,MO,65203-4454,QUARTERLY,MOID: 26148030,1,SALES LOCATION,GLAMEWOOD,3809 BARRINGTON DR,COLUMBIA,MO,65203-4454,No,15670-019-000-0000,Yes,5/1/2020,,,"20,222","30,500",38.9098205,-92.351295,POINT (-92.351295 38.9098205),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,54.75507416
MOID: 26149796,SALES,GYPSY STAR LLC,"600 FAY ST
",COLUMBIA,MO,65201-4708,ANNUAL,MOID: 26149796,1,SALES LOCATION,GYPSY STAR,600 FAY ST,COLUMBIA,MO,65201-4708,No,15670-019-000-0000,Yes,5/13/2020,,,"20,222","30,500",38.9578162,-92.322335,POINT (-92.322335 38.9578162),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,54.09799404
MOID: 26153912,SALES,KS INDUSTRIES LLC,"4109 ROLLINS RD
",COLUMBIA,MO,65203-0327,QUARTERLY,MOID: 26153912,1,SALES LOCATION,SKIN DEEP ESTHETICS,4109 ROLLINS RD,COLUMBIA,MO,65203-0327,No,15670-019-000-0000,Yes,6/15/2020,,,"20,222","30,500",38.9494427,-92.396772,POINT (-92.396772 38.9494427),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,4.217964679
MOID: 22776788,SALES,HOOT DESIGN CO LLC,1007 N COLLEGE AVE ,COLUMBIA,MO,65201-4794,QUARTERLY,MOID: 22776788,1,SALES LOCATION,HOOT DESIGN CO,1007 N COLLEGE AVE STE 1,COLUMBIA,MO,65201-4794,No,15670-019-007-0000,Yes,12/1/2019,,541810 - ADVERTISING AGENCIES,"20,222","30,500",38.9619353,-92.3215622,POINT (-92.3215622 38.9619353),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,2.80152157
MOID: 26161397,SALES,INNOVATIVE EQUIPMENT SERVICES 2 LLC,"5710 BULL RUN DR
",COLUMBIA,MO,65201-2860,MONTHLY,MOID: 26161397,1,SALES LOCATION,EQUIPMENTSHARE,5710 BULL RUN DR,COLUMBIA,MO,65201-2860,No,15670-019-009-0000,Yes,6/1/2020,12/31/2043,,"20,222","30,500",38.956628,-92.250522,POINT (-92.250522 38.956628),5,Roy Lovelady,Roy Lovelady,48.10583662
MOID: 26152894,SALES,BRAVE LLC,3610 BUTTONWOOD DR ,COLUMBIA,MO,65201-3721,ANNUAL,MOID: 26152894,1,SALES LOCATION,BRAVE LLC,2100 FORUM BLVD STE C-2,COLUMBIA,MO,65203-5436,No,15670-019-000-0000,Yes,4/1/2020,,624110 - CHILD AND YOUTH SERVICES,"20,222","30,500",38.9286669,-92.3630663,POINT (-92.3630663 38.9286669),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,32.969504
MOID: 26165848,SALES,TWISTED SHEARS LLC,1809 VANDIVER DR ,COLUMBIA,MO,65202-3948,ANNUAL,MOID: 26165848,1,SALES LOCATION,TWISTED SHEARS LLC,1809 VANDIVER DR STE 113,COLUMBIA,MO,65202-3948,No,15670-019-000-0000,Yes,7/1/2020,,,"20,222","30,500",38.9717366,-92.3103948,POINT (-92.3103948 38.9717366),0,Lisa Meyer,Lisa Meyer    <br>       <br>   FID   0    <br>   Id   2    <br>   Ward   Second    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Lisa Meyer    <br>   Shape_STAr   335107738.167    <br>   Shape_STLe   182451.831244,14.26195229
MOID: 26166135,SALES,DAVIS LEGACY INC.,"9280 S TOMLIN HILL RD
",COLUMBIA,MO,65201-9324,MONTHLY,MOID: 26166135,1,SALES LOCATION,CRUMBL COOKIES,21 CONLEY RD STE R,COLUMBIA,MO,65201-6484,No,15670-019-005-0000,Yes,8/7/2020,,,"20,222","30,500",38.9487881,-92.2964504,POINT (-92.2964504 38.9487881),5,Roy Lovelady,Roy Lovelady,45.1939715
MOID: 26167174,SALES,SHANGRI-LA COLUMBIA SOUTH LLC,"5100 FORUM BLVD
",COLUMBIA,MO,65203-5697,MONTHLY,MOID: 26167174,2,SALES LOCATION,SHANGRI-LA COLUMBIA SOUTH,3919 PEACHTREE DR,COLUMBIA,MO,65203-3734,No,15670-019-000-0000,Yes,5/1/2021,,446110 - PHARMACIES AND DRUG STORES,"20,222","30,500",38.9061721,-92.3359455,POINT (-92.3359455 38.9061721),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,59.87932859
MOID: 26167174,SALES,SHANGRI-LA COLUMBIA SOUTH LLC,"5100 FORUM BLVD
",COLUMBIA,MO,65203-5697,MONTHLY,MOID: 26167174,2,SALES LOCATION,SHANGRI-LA COLUMBIA SOUTH,"3919 PEACHTREE DR
AMJ - STACKING",COLUMBIA,MO,65203-3734,No,15670-019-000-7003,Yes,10/1/2023,,446110 - PHARMACIES AND DRUG STORES,"20,222","30,500",38.9061721,-92.3359455,POINT (-92.3359455 38.9061721),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,94.51753633
MOID: 26167174,SALES,SHANGRI-LA COLUMBIA SOUTH LLC,"5100 FORUM BLVD
",COLUMBIA,MO,65203-5697,MONTHLY,MOID: 26167174,2,SALES LOCATION,SHANGRI-LA COLUMBIA SOUTH,"3919 PEACHTREE DR
FOOD TAX",COLUMBIA,MO,65203-3734,No,15670-019-000-1001,Yes,5/1/2021,,446110 - PHARMACIES AND DRUG STORES,"20,222","30,500",38.9061721,-92.3359455,POINT (-92.3359455 38.9061721),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,20.05980472
MOID: 26167182,SALES,SHANGRI-LA COLUMBIA  LLC.,"1401 CREEKWOOD PKWY
",COLUMBIA,MO,65202-4369,MONTHLY,MOID: 26167182,1,SALES LOCATION,SHANGRI-LA COLUMBIA,1401 CREEKWOOD PKWY,COLUMBIA,MO,65202-4369,No,15670-019-000-0000,Yes,10/1/2020,,,"20,222","30,500",38.9651157,-92.2880135,POINT (-92.2880135 38.9651157),5,Roy Lovelady,Roy Lovelady,95.538519
MOID: 26167182,SALES,SHANGRI-LA COLUMBIA  LLC.,"1401 CREEKWOOD PKWY
",COLUMBIA,MO,65202-4369,MONTHLY,MOID: 26167182,1,SALES LOCATION,SHANGRI-LA COLUMBIA,"1401 CREEKWOOD PKWY
AMJ - STACKING",COLUMBIA,MO,65202-4369,No,15670-019-000-7003,Yes,10/1/2023,,,"20,222","30,500",38.9651157,-92.2880135,POINT (-92.2880135 38.9651157),5,Roy Lovelady,Roy Lovelady,72.5144741
MOID: 26167182,SALES,SHANGRI-LA COLUMBIA  LLC.,"1401 CREEKWOOD PKWY
",COLUMBIA,MO,65202-4369,MONTHLY,MOID: 26167182,1,SALES LOCATION,SHANGRI-LA COLUMBIA,"1401 CREEKWOOD PKWY
FOOD TAX",COLUMBIA,MO,65202-4369,No,15670-019-000-1001,Yes,10/1/2020,,,"20,222","30,500",38.9651157,-92.2880135,POINT (-92.2880135 38.9651157),5,Roy Lovelady,Roy Lovelady,19.7076254
MOID: 26170698,SALES,DESIRED DESIGNS LLC,"1510 GREENSBORO DR
",COLUMBIA,MO,65202-6449,ANNUAL,MOID: 26170698,1,SALES LOCATION,DESIRED DESIGNS,CONSUMERS USE,COLUMBIA,MO,65201-6316,No,15670-019-000-0000,Yes,5/29/2020,,,"20,222","30,500",38.951674,-92.332541,POINT (-92.332541 38.951674),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,1.123322786
MOID: 26172551,SALES,COMO AV LLC,"2734 BRAEMORE RD
",COLUMBIA,MO,65203-1215,ANNUAL,MOID: 26172551,1,SALES LOCATION,COMO AV LLC,2734 BRAEMORE RD,COLUMBIA,MO,65203-1215,No,15670-019-000-0000,Yes,5/28/2020,,,"20,222","30,500",38.9532756,-92.3802832,POINT (-92.3802832 38.9532756),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,19.66673111
MOID: 26173107,SALES,THE BASEMENT REEF LLC,"554 E CLEARVIEW DR
",COLUMBIA,MO,65202-9746,QUARTERLY,MOID: 26173107,1,SALES LOCATION,THE BASEMENT REEF,110 N 10TH ST STE 6,COLUMBIA,MO,65201-4971,No,15670-019-007-0000,Yes,7/1/2020,3/31/2032,,"20,222","30,500",38.952964,-92.3262067,POINT (-92.3262067 38.952964),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,9.936451975
MOID: 26200473,SALES,QTBGL INC.,"2734 BRAEMORE RD
",COLUMBIA,MO,65203-1215,QUARTERLY,MOID: 26200473,1,SALES LOCATION,THE HALL THEATRE,102 S 9TH ST,COLUMBIA,MO,65201-4816,Yes,15670-019-000-0000,Yes,10/1/2020,,,"20,222","30,500",38.9503134,-92.3273944,POINT (-92.3273944 38.9503134),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,1.304210787
MOID: 26205858,SALES,KATELYN SMITH ,"111 W BRIARWOOD LN
",COLUMBIA,MO,65203-1679,ANNUAL,MOID: 26205858,1,SALES LOCATION,BE GUTSY JEWELRY,111 W BRIARWOOD LN,COLUMBIA,MO,65203-1679,No,15670-019-000-0000,Yes,7/1/2020,,,"20,222","30,500",38.9523451,-92.371003,POINT (-92.371003 38.9523451),1,Nick Foster,Nick Foster    <br>       <br>   FID   1    <br>   Id   4    <br>   Ward   Fourth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Nick Foster    <br>   Shape_STAr   301690029.959    <br>   Shape_STLe   197133.937509,6.992423746
MOID: 26212501,SALES,CONSULTING JFS LLC,404 TIGER LN ,COLUMBIA,MO,65203-1176,MONTHLY,MOID: 26212501,1,SALES LOCATION,CONSULTING JFS LLC,404 TIGER LN STE 10,COLUMBIA,MO,65203-1176,No,15670-019-000-0000,Yes,7/1/2020,,811212 - COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,"20,222","30,500",38.960277,-92.3697113,POINT (-92.3697113 38.960277),2,Valerie Carroll,Valerie Carroll    <br>       <br>   FID   2    <br>   Id   1    <br>   Ward   First    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Valerie Carroll    <br>   Shape_STAr   111581073.105    <br>   Shape_STLe   64447.575773,21.51805494
MOID: 26218941,SALES,TRICIA J DIETRICH ,"3305 Tuscany Ridge
",Columbia,MO,65202,ANNUAL,MOID: 26218941,1,SALES LOCATION,SACRED SOURCE STUDIOS,3305 Tuscany Ridge,Columbia,MO,65202,No,15670-019-000-0000,Yes,7/1/2020,,"711510 - INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS","20,222","30,500",39.0072049,-92.2873399,POINT (-92.2873399 39.0072049),5,Roy Lovelady,Roy Lovelady,3.342901962
MOID: 26219328,SALES,GO FRESCO LLC,3605 S PROVIDENCE RD ,COLUMBIA,MO,65203-4903,QUARTERLY,MOID: 26219328,1,SALES LOCATION,GO FRESCO,3605 S PROVIDENCE RD STE 6,COLUMBIA,MO,65203-4903,No,15670-019-000-0000,Yes,7/15/2020,,453998 - ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),"20,222","30,500",38.9116147,-92.336902,POINT (-92.336902 38.9116147),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,95.83335216
MOID: 26221489,SALES,JILLIAN KATE LLC,"4806 GREENBERRY CT
",COLUMBIA,MO,65203-9165,ANNUAL,MOID: 26221489,1,SALES LOCATION,JILLIAN KATE LLC,4806 GREENBERRY CT,COLUMBIA,MO,65203-9165,No,15670-019-000-0000,Yes,7/1/2020,,,"20,222","30,500",38.8881322,-92.4092397,POINT (-92.4092397 38.8881322),3,Donald Waterman,Donald Waterman    <br>       <br>   FID   3    <br>   Id   5    <br>   Ward   Fifth    <br>   Ord_num   24957    <br>   Ord_date   3/21/2022    <br>   Rep_Name   Donald Waterman    <br>   Shape_STAr   284995284.185    <br>   Shape_STLe   229752.843221,24.01418794
